sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time,category
1447,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41039\IISc_RESPIN_hi_D4_41039_345022_M_AGRI_413059_40539760.wav,कीट कीड़ों पर कैसे नियंत्रण करें ?,क ट क ड पर क स न य त रण कर,कीट कीड़ों पर कैसे नियंत्रण करें,क ट क ड पर क स न य त रण कर,28.57142857142857,12.12121212121212,0.0,0.0,0.1003699302673339,B_improved
794,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40917\IISc_RESPIN_hi_D2_40917_207247_F_BANK_408338_40493317.wav,साख अंक की जांच कैसे करें ?,स ख अ क क ज च क स कर,सांख अंक की जांच कैसे करें,स ख अ क क ज च क स कर,28.57142857142857,11.11111111111111,0.0,0.0,0.0659594535827636,B_improved
1397,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41017\IISc_RESPIN_hi_D4_41017_345022_M_AGRI_413057_40501844.wav,फसल को टी.वी से कैसे बचाएं ?,फसल क ट व स क स बच ए,फसल को टीवी से कैसे बचाएं,फसल क ट व स क स बच ए,28.57142857142857,10.714285714285714,0.0,0.0,0.1064672470092773,B_improved
1632,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42237\IISc_RESPIN_hi_D4_42237_342311_M_AGRI_413057_41077713.wav,फसल को टी.वी से कैसे बचाएं ?,फसल क ट व स क स बच ए,फसल को टीवी से कैसे बचाएं,फसल क ट व स क स बच ए,28.57142857142857,10.714285714285714,0.0,0.0,0.057004690170288,B_improved
968,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40206\IISc_RESPIN_hi_D3_40206_210430_M_AGRI_409185_40041431.wav,मूंगफली की फसल कैसे होती है ?,म गफल क फसल क स ह त ह,मूँगफली की फसल कैसे होती है,म गफल क फसल क स ह त ह,28.57142857142857,10.344827586206897,0.0,0.0,0.0575282573699951,B_improved
1153,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41322\IISc_RESPIN_hi_D3_41322_210430_M_AGRI_409185_40604963.wav,मूंगफली की फसल कैसे होती है ?,म गफल क फसल क स ह त ह,मूँगफली की फसल कैसे होती है,म गफल क फसल क स ह त ह,28.57142857142857,10.344827586206897,0.0,0.0,0.0822556018829345,B_improved
1507,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41078\IISc_RESPIN_hi_D4_41078_345022_M_AGRI_413041_40497215.wav,ग्वार में फलियाँ कब लगती हैं ?,ग व र म फल य कब लगत ह,ग्वार में फलियां कब लगती हैं,ग व र म फल य कब लगत ह,28.57142857142857,10.0,0.0,0.0,0.1061189174652099,B_improved
453,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40422\IISc_RESPIN_hi_D2_40422_207241_F_BANK_408382_40109755.wav,सामाजिक योजना से क्या लाभ हैं ?,स म ज क य जन स क य ल भ ह,सामाजिक योजना से क्या लाभ है,स म ज क य जन स क य ल भ ह,28.57142857142857,9.67741935483871,0.0,0.0,0.0555081367492675,B_improved
546,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40490\IISc_RESPIN_hi_D2_40490_207001_M_BANK_408382_40217707.wav,सामाजिक योजना से क्या लाभ हैं ?,स म ज क य जन स क य ल भ ह,सामाजिक योजना से क्या लाभ है,स म ज क य जन स क य ल भ ह,28.57142857142857,9.67741935483871,0.0,0.0,0.0626931190490722,B_improved
625,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40804\IISc_RESPIN_hi_D2_40804_207001_F_BANK_408377_40330230.wav,बीमा पॉलिसी का लाभ कैसे उठाएँ ?,ब म प ल स क ल भ क स उठ ए,बीमा पॉलिसी का लाभ कैसे उठाएं,ब म प ल स क ल भ क स उठ ए,28.57142857142857,9.67741935483871,0.0,0.0,0.098928689956665,B_improved
761,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40899\IISc_RESPIN_hi_D2_40899_207247_F_BANK_408377_40396438.wav,बीमा पॉलिसी का लाभ कैसे उठाएँ ?,ब म प ल स क ल भ क स उठ ए,बीमा पॉलिसी का लाभ कैसे उठाएं,ब म प ल स क ल भ क स उठ ए,28.57142857142857,9.67741935483871,0.0,0.0,0.1029551029205322,B_improved
790,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40917\IISc_RESPIN_hi_D2_40917_207247_F_BANK_408377_40493140.wav,बीमा पॉलिसी का लाभ कैसे उठाएँ ?,ब म प ल स क ल भ क स उठ ए,बीमा पॉलिसी का लाभ कैसे उठाएं,ब म प ल स क ल भ क स उठ ए,28.57142857142857,9.67741935483871,0.0,0.0,0.0989735126495361,B_improved
1183,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41343\IISc_RESPIN_hi_D3_41343_210430_M_AGRI_408812_40676845.wav,मिट्टी कितनी प्रकार की होती है ?,म ट ट क तन प रक र क ह त ह,मिट्टी कितने प्रकार की होती है,म ट ट क तन प रक र क ह त ह,28.57142857142857,9.375,0.0,0.0,0.0581352710723876,B_improved
1240,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41739\IISc_RESPIN_hi_D3_41739_210430_F_AGRI_408812_40825788.wav,मिट्टी कितनी प्रकार की होती है ?,म ट ट क तन प रक र क ह त ह,मिट्टी कितने प्रकार की होती है,म ट ट क तन प रक र क ह त ह,28.57142857142857,9.375,0.0,0.0,0.1067304611206054,B_improved
41,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_AGRI_403224_40110861.wav,सिंचाई कितने प्रकार की होती हैं ?,स च ई क तन प रक र क ह त ह,सिंचाई कितने प्रकार की होती है,स च ई क तन प रक र क ह त ह,28.57142857142857,9.090909090909092,0.0,0.0,0.1046257019042968,B_improved
121,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40664\IISc_RESPIN_hi_D1_40664_251001_F_AGRI_401177_40564674.wav,रजनीगंधा सजावटी बल्बनुमा फूल वाला पौधा है,रजन ग ध सज वट बल बन म फ ल व ल प ध ह,रजनी गंधा सजावटी बल्बनुमा फूल वाला पौधा है,रजन ग ध सज वट बल बन म फ ल व ल प ध ह,28.57142857142857,2.4390243902439024,0.0,0.0,0.1197068691253662,B_improved
1609,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42179\IISc_RESPIN_hi_D4_42179_342308_M_AGRI_416613_41013290.wav,"फल उत्पादन , पुष्प उत्पादन , शाक उत्पादन आदि बागवानी के अंर्तगत आते है",फल उत प दन प ष प उत प दन श क उत प दन आद ब गव न क अ र तगत आत ह,फल उत्पादन उत्उत्पादन सागउत्पादन आदि बागवाणी के अंतर्गत आते हैं,फल उत प दन उत उत प दन स गउत प दन आद ब गव ण क अ तर गत आत ह,64.28571428571429,22.857142857142858,36.0,18.0327868852459,0.2618191242218017,B_improved
1776,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42397\IISc_RESPIN_hi_D4_42397_700046_F_BANK_414690_41124883.wav,स्टॉक नेस्ले और नोवार्टिस स्विट्जरलैंड में अधिवासित हैं,स ट क न स ल और न व र ट स स व ट जरल ड म अध व स त ह,स्टॉक नेसले और नोवार्टीस स्विटजीलैंड में आधिवासित हैं,स ट क न सल और न व र ट स स व टज ल ड म आध व स त ह,50.0,9.090909090909092,21.73913043478261,8.16326530612245,0.1565475463867187,B_improved
701,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40834\IISc_RESPIN_hi_D2_40834_207001_M_BANK_406375_40307854.wav,"ब्याज दर जोखिम , जोखिम कि ब्याज दरें या उनकी निहित अस्थिरता बदल जाएगी",ब य ज दर ज ख म ज ख म क ब य ज दर य उनक न ह त अस थ रत बदल ज एग,ब्याज दर जोखिम जोखिम की व्याज दर या उनकी निहित स्थिरता बदल जाएगी,ब य ज दर ज ख म ज ख म क व य ज दर य उनक न ह त स थ रत बदल ज एग,35.714285714285715,10.144927536231885,7.6923076923076925,3.333333333333333,0.1682922840118408,B_improved
514,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40486\IISc_RESPIN_hi_D2_40486_207001_M_AGRI_406993_40163740.wav,"भैंसों की भदावरी , मेहसाना , नागपुरी , मुर्राह , पंढरपुरी आदि प्रजाति मिलती है",भ स क भद वर म हस न न गप र म र र ह प ढरप र आद प रज त म लत ह,बहेंसों की बधाबरी मेहसाना नागपुरी मुरहापडरपुरी आद प्रजाति मिलती है,बह स क बध बर म हस न न गप र म रह पडरप र आद प रज त म लत ह,60.0,26.923076923076923,32.0,17.24137931034483,0.1974852085113525,B_improved
1341,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\40556\IISc_RESPIN_hi_D4_40556_303706_M_AGRI_413045_40456894.wav,लाल मिट्टी में कौनसे पोषक तत्वों की कमी होती हैं ?,ल ल म ट ट म क नस प षक तत व क कम ह त ह,की लाल मिट्टी में कौन से पोषक तत्वों की कमी होती है,क ल ल म ट ट म क न स प षक तत व क कम ह त ह,45.45454545454545,14.000000000000002,17.647058823529413,8.108108108108109,0.1123948097229003,B_improved
1717,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42313\IISc_RESPIN_hi_D4_42313_783372_F_AGRI_414263_41122747.wav,चीन मे शादियो मे सजावट के लिए लिली के फूल का प्रयोग अत्यधिक किया जाता है,च न म श द य म सज वट क ल ए ल ल क फ ल क प रय ग अत यध क क य ज त ह,चीन में शादियों में सजाबट के लिए लीली के फूल का प्रयोग अत्यधिक किया जाता है,च न म श द य म सज बट क ल ए ल ल क फ ल क प रय ग अत यध क क य ज त ह,31.25,6.944444444444445,3.4482758620689653,1.6129032258064515,0.2240874767303466,B_improved
2064,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41161\IISc_RESPIN_hi_D5_41161_249132_M_AGRI_417477_40402864.wav,रबीऔर खरीफ की फसल में क्या अंतर है ?,रब और खर फ क फसल म क य अ तर ह,रवी और खरीब की फसल में क्या अंतर है,रव और खर ब क फसल म क य अ तर ह,44.44444444444444,13.88888888888889,16.666666666666664,6.896551724137931,0.1110107898712158,B_improved
2255,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41855\IISc_RESPIN_hi_D5_41855_249175_M_BANK_418125_40797928.wav,बीमा कौन कौनसे होते हैं ?,ब म क न क नस ह त ह,बीमा कौन कौन से होते हैं,ब म क न क न स ह त ह,50.0,12.0,22.22222222222222,5.555555555555555,0.1068828105926513,B_improved
2126,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41463\IISc_RESPIN_hi_D5_41463_249175_M_AGRI_419592_40869119.wav,सिर्फ मधुमक्खियां ही नहीं भंवरा और बाग बेसन मधुमक्खियां भी परागण करती है राजू,स र फ मध मक ख य ह नह भ वर और ब ग ब सन मध मक ख य भ पर गण करत ह र ज,सिर्फ मधुमक्खियाँ ही नहीं भमुरा और बागबेसन मधुमक्खियाँ भी प्रागण करती हैं राजू,स र फ मध मक ख य ह नह भम र और ब गब सन मध मक ख य भ प र गण करत ह र ज,50.0,9.090909090909092,22.22222222222222,6.153846153846154,0.2736732959747314,B_improved
137,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40689\IISc_RESPIN_hi_D1_40689_251001_M_AGRI_400274_40372892.wav,डैफोडील्स के फूल दिखने में बहुत सुंदर होते है,ड फ ड ल स क फ ल द खन म बह त स दर ह त ह,डेफोडिल्स के कूल दिखने में बहुत सुंदर होते हैं,ड फ ड ल स क क ल द खन म बह त स दर ह त ह,33.33333333333333,8.88888888888889,5.555555555555555,2.631578947368421,0.122225284576416,B_improved
1965,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41105\IISc_RESPIN_hi_D5_41105_249132_M_AGRI_419592_40307320.wav,सिर्फ मधुमक्खियां ही नहीं भंवरा और बाग बेसन मधुमक्खियां भी परागण करती है राजू,स र फ मध मक ख य ह नह भ वर और ब ग ब सन मध मक ख य भ पर गण करत ह र ज,भी सिर्फ मधुमक्खिया ही नहीं भुरा और बागवेशन मदुमक्खियाँ भी पराकरण करती है राजोकी,भ स र फ मध मक ख य ह नह भ र और ब गव शन मद मक ख य भ पर करण करत ह र ज क,57.14285714285714,20.77922077922078,29.629629629629623,16.923076923076923,0.2285945415496826,B_improved
8,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40020\IISc_RESPIN_hi_D1_40020_251001_F_BANK_404297_40210656.wav,के.वाई.सी के चार स्तंभ क्या हैं ?,क व ई स क च र स त भ क य ह,केवाईसी के चार स्तंभ क्या है,क व ईस क च र स त भ क य ह,42.85714285714285,15.151515151515152,15.384615384615383,4.0,0.0896697044372558,B_improved
1355,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\40577\IISc_RESPIN_hi_D4_40577_302012_F_AGRI_413080_40341736.wav,गोदाम में ज़्यादा समय तक धान को किस स्प्रे से छिड़काव करके रखें ?,ग द म म ज य द समय तक ध न क क स स प र स छ ड क व करक रख,गोदा में ज्यादा समय तक धान को किस प्रे से छिड़काव करके रखें,ग द म ज य द समय तक ध न क क स प र स छ ड क व करक रख,35.714285714285715,12.698412698412698,8.333333333333332,7.547169811320755,0.1202661991119384,B_improved
770,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40912\IISc_RESPIN_hi_D2_40912_207001_M_AGRI_405994_40243007.wav,कोको बीन थियोब्रोमा कोकाओ का सूखा और पूरी तरह से किण्वित बीज है,क क ब न थ य ब र म क क ओ क स ख और प र तरह स क ण व त ब ज ह,कोकोबिन थ्योब्रोम कोकाओं का सूखा और पूरी तरह से किडबत बीज है,क क ब न थ य ब र म क क ओ क स ख और प र तरह स क डबत ब ज ह,38.46153846153847,14.285714285714285,11.11111111111111,7.142857142857142,0.1928892135620117,B_improved
452,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40422\IISc_RESPIN_hi_D2_40422_207241_F_BANK_408340_40109479.wav,क्या खेती बाड़ी के लिए भी ऋण ले सकते हैं ?,क य ख त ब ड क ल ए भ ऋण ल सकत ह,क्या खेतीबाड़ी के लिए भी ऋण ले सकते हैं,क य ख त ब ड क ल ए भ ऋण ल सकत ह,27.27272727272727,12.195121951219512,0.0,0.0,0.0998258590698242,B_improved
744,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40863\IISc_RESPIN_hi_D2_40863_207247_F_BANK_408340_40416933.wav,क्या खेती बाड़ी के लिए भी ऋण ले सकते हैं ?,क य ख त ब ड क ल ए भ ऋण ल सकत ह,क्या खेतीबाड़ी के लिए भी ऋण ले सकते हैं,क य ख त ब ड क ल ए भ ऋण ल सकत ह,27.27272727272727,12.195121951219512,0.0,0.0,0.1245839595794677,B_improved
1408,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41018\IISc_RESPIN_hi_D4_41018_345022_M_AGRI_413074_40553030.wav,किसान को किस बैंक से लोन लेने पर सुविधा होगी ?,क स न क क स ब क स ल न ल न पर स व ध ह ग,किसानों को किस बैंक से लॉन लेने पर सुविधा होगी,क स न क क स ब क स ल न ल न पर स व ध ह ग,27.27272727272727,10.869565217391305,0.0,0.0,0.1200883388519287,B_improved
413,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40340\IISc_RESPIN_hi_D2_40340_207001_M_AGRI_407777_40128417.wav,फेरोमोन ट्रैप से कपास को केसे बचाया जा सकता है ?,फ र म न ट र प स कप स क क स बच य ज सकत ह,फैरोमॉन ट्रैप से कपास को कैसे बचाया जा सकता है,फ र म न ट र प स कप स क क स बच य ज सकत ह,27.27272727272727,10.416666666666668,0.0,0.0,0.1167523860931396,B_improved
960,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40198\IISc_RESPIN_hi_D3_40198_210430_M_BANK_409312_40092623.wav,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूँ ?,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूं,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,27.27272727272727,9.433962264150944,0.0,0.0,0.1019866466522216,B_improved
1115,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41273\IISc_RESPIN_hi_D3_41273_210430_M_BANK_409312_40673792.wav,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूँ ?,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूं,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,27.27272727272727,9.433962264150944,0.0,0.0,0.0997810363769531,B_improved
1274,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41968\IISc_RESPIN_hi_D3_41968_210430_F_BANK_409312_40908792.wav,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूँ ?,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,मैं अपने गाड़ी की इंश्योरेंस पॉलिसी कैसे भर सकता हूं,म अपन ग ड क इ श य र स प ल स क स भर सकत ह,27.27272727272727,9.433962264150944,0.0,0.0,0.1001894474029541,B_improved
594,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40779\IISc_RESPIN_hi_D2_40779_207001_F_AGRI_407777_40296921.wav,फेरोमोन ट्रैप से कपास को केसे बचाया जा सकता है ?,फ र म न ट र प स कप स क क स बच य ज सकत ह,फेरोमोन ट्रेप से कपास को कैसे बचाया जा सकता है,फ र म न ट र प स कप स क क स बच य ज सकत ह,27.27272727272727,8.333333333333332,0.0,0.0,0.126460313796997,B_improved
1510,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41078\IISc_RESPIN_hi_D4_41078_345022_M_AGRI_413021_40503725.wav,क्या पालक रबी के मौसम में सबसे अधिक उगता है ?,क य प लक रब क म सम म सबस अध क उगत ह,क्यापालक रबी के मौसम में सबसे अधिक उगता है,क य प लक रब क म सम म सबस अध क उगत ह,27.27272727272727,6.666666666666667,0.0,0.0,0.1022820472717285,B_improved
1074,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40991\IISc_RESPIN_hi_D3_40991_210430_F_AGRI_408970_40539865.wav,मछली के मांस की एक किलोग्राम की कीमत क्या है ?,मछल क म स क एक क ल ग र म क क मत क य ह,मछली के मांस की एक किलो ग्राम की कीमत क्या है,मछल क म स क एक क ल ग र म क क मत क य ह,27.27272727272727,6.521739130434782,0.0,0.0,0.118528127670288,B_improved
1418,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41018\IISc_RESPIN_hi_D4_41018_345022_M_BANK_415706_40581789.wav,भारत ने श्री लंका में अरबों डॉलर का निवेश किया है,भ रत न श र ल क म अरब ड लर क न व श क य ह,भारत ने श्रीलंका में अरब डॉलर का निवेश किया है,भ रत न श र ल क म अरब ड लर क न व श क य ह,27.27272727272727,6.122448979591836,0.0,0.0,0.1461601257324218,B_improved
1464,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41040\IISc_RESPIN_hi_D4_41040_345022_M_BANK_415706_40528768.wav,भारत ने श्री लंका में अरबों डॉलर का निवेश किया है,भ रत न श र ल क म अरब ड लर क न व श क य ह,भारत ने श्रीलंका में अरबो डॉलर का निवेश किया है,भ रत न श र ल क म अरब ड लर क न व श क य ह,27.27272727272727,4.081632653061225,0.0,0.0,0.1020097732543945,B_improved
276,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41639\IISc_RESPIN_hi_D1_41639_247771_F_AGRI_403680_40944877.wav,कौन सी मिट्टी सबसे उपजाऊ है ?,क न स म ट ट सबस उपज ऊ ह,कौनसी मिट्टी सबसे उपजाव है,क नस म ट ट सबस उपज व ह,57.14285714285714,13.79310344827586,30.0,8.695652173913043,0.1028988361358642,B_improved
46,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40042\IISc_RESPIN_hi_D1_40042_251001_F_AGRI_400641_40006396.wav,कुछ कीटनाशक स्प्रेयर रॉकिंग स्प्रेयर होते हैं,क छ क टन शक स प र यर र क ग स प र यर ह त ह,कुछ कीट नाशक स्प्रेयर रॉकिंग स्प्रेयर्स होते हैं,क छ क ट न शक स प र यर र क ग स प र यर स ह त ह,42.85714285714285,6.666666666666667,15.789473684210526,7.317073170731707,0.140601634979248,B_improved
537,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40490\IISc_RESPIN_hi_D2_40490_207001_M_BANK_406375_40212277.wav,"ब्याज दर जोखिम , जोखिम कि ब्याज दरें या उनकी निहित अस्थिरता बदल जाएगी",ब य ज दर ज ख म ज ख म क ब य ज दर य उनक न ह त अस थ रत बदल ज एग,ब्यायदा जोखिम जोखिम की व्याज दरें या उनकी निहतति स्थिरता बदल जाएगी,ब य यद ज ख म ज ख म क व य ज दर य उनक न हतत स थ रत बदल ज एग,50.0,14.492753623188406,23.07692307692308,10.0,0.1736397743225097,B_improved
1872,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40276\IISc_RESPIN_hi_D5_40276_249145_M_BANK_417904_40119138.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,म अपन य प आई नम बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,मैं अपना यूपीआई नंबर भूल चुका हूं मैं इसको दूसरी बार कैसे बना सकता हूं,म अपन य प आई न बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,31.25,12.0,4.3478260869565215,1.7857142857142856,0.2331655025482177,B_improved
2113,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41463\IISc_RESPIN_hi_D5_41463_249175_M_BANK_417904_40855850.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,म अपन य प आई नम बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,मैं अपना यूपीआई नंबर भूल चुका हूं मैं इसको दूसरी बार कैसे बना सकता हूं,म अपन य प आई न बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,31.25,12.0,4.3478260869565215,1.7857142857142856,0.230567455291748,B_improved
2151,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41548\IISc_RESPIN_hi_D5_41548_249155_F_BANK_417904_40719977.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,म अपन य प आई नम बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,मैं अपना यूपीआई नंबर भूल चुका हूं मैं इसको दूसरी बार कैसे बना सकता हूं,म अपन य प आई न बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,31.25,12.0,4.3478260869565215,1.7857142857142856,0.2777552604675293,B_improved
2186,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41567\IISc_RESPIN_hi_D5_41567_249175_F_BANK_417904_40714477.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,म अपन य प आई नम बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,मैं अपना यूपीआई नंबर भूल चुका हूं मैं इसको दूसरी बार कैसे बना सकता हूं,म अपन य प आई न बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,31.25,12.0,4.3478260869565215,1.7857142857142856,0.2056503295898437,B_improved
2231,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41842\IISc_RESPIN_hi_D5_41842_249151_M_BANK_417904_40866447.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,म अपन य प आई नम बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,मैं अपना यूपीआई नंबर भूल चुका हूं मैं इसको दूसरी बार कैसे बना सकता हूं,म अपन य प आई न बर भ ल च क ह म इसक द सर ब र क स बन सकत ह,31.25,12.0,4.3478260869565215,1.7857142857142856,0.1718599796295166,B_improved
323,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41672\IISc_RESPIN_hi_D1_41672_249145_F_AGRI_402037_40951158.wav,क्या खजूर का सर्वाधिक उत्पादक देश दुबई है ?,क य खज र क सर व ध क उत प दक द श द बई ह,कै खजूर का सर्वाधिक उत्पादक देश दुबाई हैं,क खज र क सर व ध क उत प दक द श द ब ई ह,44.44444444444444,13.953488372093023,17.647058823529413,7.894736842105263,0.0990655422210693,B_improved
63,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_400183_40199455.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम ब स ब स दस म टर तक लम ब ह त ह,बमबोसा बास <unk><unk> मीर तक लंबा होता है,बमब स ब स म र तक ल ब ह त ह,62.5,43.24324324324324,35.714285714285715,18.75,0.1241984367370605,B_improved
642,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40814\IISc_RESPIN_hi_D2_40814_207247_F_AGRI_404857_40387537.wav,शीप सलयार्ड से भेड़ के मांस को दूसरे जगह भेजा जाता है,श प सलय र ड स भ ड क म स क द सर जगह भ ज ज त ह,सिप सलयाड़ से वेड़ के मास को दूसरी जगह भेजा जाता है,स प सलय ड स व ड क म स क द सर जगह भ ज ज त ह,41.66666666666667,19.230769230769237,15.0,9.090909090909092,0.1491627693176269,B_improved
1411,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41018\IISc_RESPIN_hi_D4_41018_345022_M_BANK_413744_40569730.wav,आधार के.वाई.सी क्या है ?,आध र क व ई स क य ह,आधार के वआइसी क्या है,आध र क वआइस क य ह,60.0,25.0,33.33333333333333,16.666666666666664,0.0992429256439209,B_improved
1485,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41056\IISc_RESPIN_hi_D4_41056_NA_F_BANK_413744_40497918.wav,आधार के.वाई.सी क्या है ?,आध र क व ई स क य ह,आधार के बाइसी क्या है,आध र क ब इस क य ह,60.0,25.0,33.33333333333333,16.666666666666664,0.0783040523529052,B_improved
2061,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41157\IISc_RESPIN_hi_D5_41157_249145_F_AGRI_420260_40324443.wav,"फसल कटाई के बाद , शीतलन , सफाई , छँटाई और पैकिंग किया जाता है",फसल कट ई क ब द श तलन सफ ई छ ट ई और प क ग क य ज त ह,फसल कटाई के बाद शीतलन सफाई छंटाई और पैकिंग किया जाता है,फसल कट ई क ब द श तलन सफ ई छ ट ई और प क ग क य ज त ह,26.666666666666668,11.475409836065571,0.0,0.0,0.1619658470153808,B_improved
648,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40814\IISc_RESPIN_hi_D2_40814_207247_F_BANK_408330_40389787.wav,मैं अपने घर के सदस्य को अपने खाते के साथ कैसे जोड़ सकता हूँ ?,म अपन घर क सदस य क अपन ख त क स थ क स ज ड सकत ह,मैं अपने घरे के सदस्य को अपने खाते के साथ कैसे जोड़ सकता हूं,म अपन घर क सदस य क अपन ख त क स थ क स ज ड सकत ह,26.666666666666668,10.0,0.0,0.0,0.1674757003784179,B_improved
561,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40497\IISc_RESPIN_hi_D2_40497_207241_M_AGRI_404414_40121052.wav,"बेल रैपर में हैण्डलर , हाइड्रोलिक रोलर , घुमने वाला सेटेलाइट इत्यादि लगा होता है",ब ल र पर म ह ण डलर ह इड र ल क र लर घ मन व ल स ट ल इट इत य द लग ह त ह,बैलरेपर में हैंडलर हाइड्रोलिक रलर घूमने वाला सेटेलाइट त्यर लगा होता है,ब लर पर म ह डलर ह इड र ल क रलर घ मन व ल स ट ल इट त यर लग ह त ह,53.333333333333336,18.75,26.666666666666668,10.294117647058822,0.1262943744659423,B_improved
